id,gid,x,y,v_x,v_y,radius,time
6,6,-0.741207,4.082311,0.235904,1.384445,0.500000,9.700000
7,7,-0.514681,2.485709,-0.958245,0.611803,0.500000,9.700000
0,0,-5.011873,-0.635277,-1.128138,0.186520,0.500000,9.800000
1,1,-2.293398,-2.778486,-0.884307,-0.794483,0.500000,9.800000
2,2,0.001363,-6.155429,-0.181302,-1.384464,0.500000,9.800000
3,3,1.777698,-1.402356,0.962916,-1.038980,0.500000,9.800000
4,4,3.373044,0.133894,1.271687,-0.122217,0.500000,9.800000
5,5,4.521032,4.221013,1.132919,0.793966,0.500000,9.800000
6,6,-0.717617,4.220756,0.235904,1.384445,0.500000,9.800000
7,7,-0.628486,2.546249,-1.138049,0.605394,0.500000,9.800000
0,0,-5.124686,-0.616625,-1.128138,0.186520,0.500000,9.900000
1,1,-2.381829,-2.857935,-0.884307,-0.794483,0.500000,9.900000
2,2,-0.016768,-6.293875,-0.181302,-1.384464,0.500000,9.900000
3,3,1.861314,-1.505322,0.836159,-1.029656,0.500000,9.900000
4,4,3.500212,0.121672,1.271687,-0.122217,0.500000,9.900000
5,5,4.634324,4.300410,1.132919,0.793966,0.500000,9.900000
6,6,-0.694026,4.359200,0.235904,1.384445,0.500000,9.900000
7,7,-0.740857,2.612054,-1.123713,0.658053,0.500000,9.900000
0,0,-5.237500,-0.597973,-1.128138,0.186520,0.500000,10.000000
1,1,-2.470260,-2.937383,-0.884307,-0.794483,0.500000,10.000000
2,2,-0.034898,-6.432322,-0.181302,-1.384464,0.500000,10.000000
3,3,1.947048,-1.601962,0.857337,-0.966396,0.500000,10.000000
4,4,3.627381,0.109451,1.271687,-0.122217,0.500000,10.000000
5,5,4.747616,4.379807,1.132919,0.793966,0.500000,10.000000
6,6,-0.670436,4.497645,0.235904,1.384445,0.500000,10.000000
7,7,-0.850261,2.684120,-1.094035,0.720655,0.500000,10.000000
0,0,-5.350314,-0.579321,-1.128138,0.186520,0.500000,10.100000
1,1,-2.558691,-3.016831,-0.884307,-0.794483,0.500000,10.100000
2,2,-0.053028,-6.570768,-0.181302,-1.384464,0.500000,10.100000
3,3,2.031613,-1.681797,0.845656,-0.798354,0.500000,10.100000
4,4,3.754550,0.097229,1.271687,-0.122217,0.500000,10.100000
5,5,4.860908,4.459203,1.132919,0.793966,0.500000,10.100000
6,6,-0.646845,4.636089,0.235904,1.384445,0.500000,10.100000
7,7,-0.953562,2.745425,-1.033011,0.613054,0.500000,10.100000
0,0,-5.463128,-0.560669,-1.128138,0.186520,0.500000,10.200000
1,1,-2.647121,-3.096280,-0.884307,-0.794483,0.500000,10.200000
2,2,-0.071158,-6.709214,-0.181302,-1.384464,0.500000,10.200000
3,3,2.124946,-1.777698,0.933331,-0.959005,0.500000,10.200000
4,4,3.881719,0.085007,1.271687,-0.122217,0.500000,10.200000
5,5,4.974200,4.538600,1.132919,0.793966,0.500000,10.200000
6,6,-0.623255,4.774533,0.235904,1.384445,0.500000,10.200000
7,7,-1.039961,2.803764,-0.863992,0.583389,0.500000,10.200000
0,0,-5.575942,-0.542017,-1.128138,0.186520,0.500000,10.300000
1,1,-2.735552,-3.175728,-0.884307,-0.794483,0.500000,10.300000
2,2,-0.089288,-6.847661,-0.181302,-1.384464,0.500000,10.300000
3,3,2.219281,-1.880025,0.943349,-1.023276,0.500000,10.300000
4,4,4.008887,0.072785,1.271687,-0.122217,0.500000,10.300000
5,5,5.087492,4.617996,1.132919,0.793966,0.500000,10.300000
6,6,-0.599665,4.912978,0.235904,1.384445,0.500000,10.300000
7,7,-1.135846,2.862365,-0.958851,0.586009,0.500000,10.300000
0,0,-5.688755,-0.523365,-1.128138,0.186520,0.500000,10.400000
1,1,-2.823983,-3.255176,-0.884307,-0.794483,0.500000,10.400000
2,2,-0.107419,-6.986107,-0.181302,-1.384464,0.500000,10.400000
3,3,2.308635,-1.982609,0.893539,-1.025841,0.500000,10.400000
4,4,4.136056,0.060564,1.271687,-0.122217,0.500000,10.400000
5,5,5.200784,4.697393,1.132919,0.793966,0.500000,10.400000
6,6,-0.576074,5.051422,0.235904,1.384445,0.500000,10.400000
7,7,-1.241121,2.929797,-1.052742,0.674327,0.500000,10.400000
0,0,-5.801569,-0.504713,-1.128138,0.186520,0.500000,10.500000
1,1,-2.912413,-3.334625,-0.884307,-0.794483,0.500000,10.500000
3,3,2.397989,-2.085193,0.893539,-1.025841,0.500000,10.500000
4,4,4.263225,0.048342,1.271687,-0.122217,0.500000,10.500000
6,6,-0.552484,5.189867,0.235904,1.384445,0.500000,10.500000
7,7,-1.348716,2.999509,-1.075955,0.697117,0.500000,10.500000
0,0,-5.914383,-0.486061,-1.128138,0.186520,0.500000,10.600000
1,1,-3.000844,-3.414073,-0.884307,-0.794483,0.500000,10.600000
3,3,2.487343,-2.187778,0.893539,-1.025841,0.500000,10.600000
4,4,4.390393,0.036120,1.271687,-0.122217,0.500000,10.600000
6,6,-0.528893,5.328311,0.235904,1.384445,0.500000,10.600000
7,7,-1.453660,3.068861,-1.049436,0.693519,0.500000,10.600000
0,0,-6.027197,-0.467409,-1.128138,0.186520,0.500000,10.700000
1,1,-3.089275,-3.493521,-0.884307,-0.794483,0.500000,10.700000
3,3,2.576697,-2.290362,0.893539,-1.025841,0.500000,10.700000
4,4,4.517562,0.023898,1.271687,-0.122217,0.500000,10.700000
6,6,-0.505303,5.466756,0.235904,1.384445,0.500000,10.700000
7,7,-1.558603,3.138213,-1.049436,0.693519,0.500000,10.700000
0,0,-6.140011,-0.448757,-1.128138,0.186520,0.500000,10.800000
1,1,-3.177706,-3.572970,-0.884307,-0.794483,0.500000,10.800000
3,3,2.666051,-2.392946,0.893539,-1.025841,0.500000,10.800000
4,4,4.644731,0.011677,1.271687,-0.122217,0.500000,10.800000
6,6,-0.481713,5.605200,0.235904,1.384445,0.500000,10.800000
7,7,-1.663547,3.207565,-1.049436,0.693519,0.500000,10.800000
0,0,-6.252824,-0.430105,-1.128138,0.186520,0.500000,10.900000
1,1,-3.266136,-3.652418,-0.884307,-0.794483,0.500000,10.900000
3,3,2.755405,-2.495530,0.893539,-1.025841,0.500000,10.900000
4,4,4.771900,-0.000545,1.271687,-0.122217,0.500000,10.900000
6,6,-0.458122,5.743645,0.235904,1.384445,0.500000,10.900000
7,7,-1.768491,3.276917,-1.049436,0.693519,0.500000,10.900000
0,0,-6.365638,-0.411453,-1.128138,0.186520,0.500000,11.000000
1,1,-3.354567,-3.731866,-0.884307,-0.794483,0.500000,11.000000
3,3,2.844759,-2.598114,0.893539,-1.025841,0.500000,11.000000
4,4,4.899068,-0.012767,1.271687,-0.122217,0.500000,11.000000
6,6,-0.434532,5.882089,0.235904,1.384445,0.500000,11.000000
7,7,-1.873434,3.346268,-1.049436,0.693519,0.500000,11.000000
0,0,-6.478452,-0.392801,-1.128138,0.186520,0.500000,11.100000
1,1,-3.442998,-3.811315,-0.884307,-0.794483,0.500000,11.100000
3,3,2.934113,-2.700698,0.893539,-1.025841,0.500000,11.100000
4,4,5.026237,-0.024989,1.271687,-0.122217,0.500000,11.100000
6,6,-0.410941,6.020534,0.235904,1.384445,0.500000,11.100000
7,7,-1.978378,3.415620,-1.049436,0.693519,0.500000,11.100000
0,0,-6.591266,-0.374149,-1.128138,0.186520,0.500000,11.200000
1,1,-3.531429,-3.890763,-0.884307,-0.794483,0.500000,11.200000
3,3,3.023467,-2.803282,0.893539,-1.025841,0.500000,11.200000
4,4,5.153406,-0.037210,1.271687,-0.122217,0.500000,11.200000
6,6,-0.387351,6.158978,0.235904,1.384445,0.500000,11.200000
7,7,-2.083321,3.484972,-1.049436,0.693519,0.500000,11.200000
0,0,-6.704080,-0.355497,-1.128138,0.186520,0.500000,11.300000
1,1,-3.619859,-3.970211,-0.884307,-0.794483,0.500000,11.300000
3,3,3.112821,-2.905866,0.893539,-1.025841,0.500000,11.300000
4,4,5.280574,-0.049432,1.271687,-0.122217,0.500000,11.300000
6,6,-0.363760,6.297423,0.235904,1.384445,0.500000,11.300000
7,7,-2.188265,3.554324,-1.049436,0.693519,0.500000,11.300000
0,0,-6.816894,-0.336845,-1.128138,0.186520,0.500000,11.400000
1,1,-3.708290,-4.049660,-0.884307,-0.794483,0.500000,11.400000
3,3,3.202174,-3.008450,0.893539,-1.025841,0.500000,11.400000
4,4,5.407743,-0.061654,1.271687,-0.122217,0.500000,11.400000
6,6,-0.340170,6.435867,0.235904,1.384445,0.500000,11.400000
7,7,-2.293209,3.623676,-1.049436,0.693519,0.500000,11.400000
0,0,-6.929707,-0.318193,-1.128138,0.186520,0.500000,11.500000
1,1,-3.796721,-4.129108,-0.884307,-0.794483,0.500000,11.500000
3,3,3.291528,-3.111035,0.893539,-1.025841,0.500000,11.500000
4,4,5.534912,-0.073876,1.271687,-0.122217,0.500000,11.500000
6,6,-0.316580,6.574311,0.235904,1.384445,0.500000,11.500000
7,7,-2.398152,3.693028,-1.049436,0.693519,0.500000,11.500000
1,1,-3.885152,-4.208556,-0.884307,-0.794483,0.500000,11.600000
3,3,3.380882,-3.213619,0.893539,-1.025841,0.500000,11.600000
4,4,5.662081,-0.086097,1.271687,-0.122217,0.500000,11.600000
6,6,-0.292989,6.712756,0.235904,1.384445,0.500000,11.600000
7,7,-2.503096,3.762380,-1.049436,0.693519,0.500000,11.600000
1,1,-3.973582,-4.288005,-0.884307,-0.794483,0.500000,11.700000
3,3,3.470236,-3.316203,0.893539,-1.025841,0.500000,11.700000
4,4,5.789249,-0.098319,1.271687,-0.122217,0.500000,11.700000
6,6,-0.269399,6.851200,0.235904,1.384445,0.500000,11.700000
7,7,-2.608039,3.831732,-1.049436,0.693519,0.500000,11.700000
1,1,-4.062013,-4.367453,-0.884307,-0.794483,0.500000,11.800000
3,3,3.559590,-3.418787,0.893539,-1.025841,0.500000,11.800000
4,4,5.916418,-0.110541,1.271687,-0.122217,0.500000,11.800000
6,6,-0.245808,6.989645,0.235904,1.384445,0.500000,11.800000
7,7,-2.712983,3.901083,-1.049436,0.693519,0.500000,11.800000
1,1,-4.150444,-4.446901,-0.884307,-0.794483,0.500000,11.900000
3,3,3.648944,-3.521371,0.893539,-1.025841,0.500000,11.900000
4,4,6.043587,-0.122763,1.271687,-0.122217,0.500000,11.900000
7,7,-2.817927,3.970435,-1.049436,0.693519,0.500000,11.900000
1,1,-4.238875,-4.526350,-0.884307,-0.794483,0.500000,12.000000
3,3,3.738298,-3.623955,0.893539,-1.025841,0.500000,12.000000
4,4,6.170755,-0.134984,1.271687,-0.122217,0.500000,12.000000
7,7,-2.922870,4.039787,-1.049436,0.693519,0.500000,12.000000
1,1,-4.327305,-4.605798,-0.884307,-0.794483,0.500000,12.100000
3,3,3.827652,-3.726539,0.893539,-1.025841,0.500000,12.100000
4,4,6.297924,-0.147206,1.271687,-0.122217,0.500000,12.100000
7,7,-3.027814,4.109139,-1.049436,0.693519,0.500000,12.100000
1,1,-4.415736,-4.685246,-0.884307,-0.794483,0.500000,12.200000
3,3,3.917006,-3.829123,0.893539,-1.025841,0.500000,12.200000
4,4,6.425093,-0.159428,1.271687,-0.122217,0.500000,12.200000
7,7,-3.132757,4.178491,-1.049436,0.693519,0.500000,12.200000
1,1,-4.504167,-4.764695,-0.884307,-0.794483,0.500000,12.300000
3,3,4.006360,-3.931707,0.893539,-1.025841,0.500000,12.300000
4,4,6.552262,-0.171649,1.271687,-0.122217,0.500000,12.300000
7,7,-3.237701,4.247843,-1.049436,0.693519,0.500000,12.300000
1,1,-4.592598,-4.844143,-0.884307,-0.794483,0.500000,12.400000
3,3,4.095714,-4.034292,0.893539,-1.025841,0.500000,12.400000
4,4,6.679430,-0.183871,1.271687,-0.122217,0.500000,12.400000
7,7,-3.342645,4.317195,-1.049436,0.693519,0.500000,12.400000
1,1,-4.681028,-4.923591,-0.884307,-0.794483,0.500000,12.500000
3,3,4.185068,-4.136876,0.893539,-1.025841,0.500000,12.500000
4,4,6.806599,-0.196093,1.271687,-0.122217,0.500000,12.500000
7,7,-3.447588,4.386546,-1.049436,0.693519,0.500000,12.500000
1,1,-4.769459,-5.003040,-0.884307,-0.794483,0.500000,12.600000
3,3,4.274422,-4.239460,0.893539,-1.025841,0.500000,12.600000
4,4,6.933768,-0.208315,1.271687,-0.122217,0.500000,12.600000
7,7,-3.552532,4.455898,-1.049436,0.693519,0.500000,12.600000
3,3,4.363776,-4.342044,0.893539,-1.025841,0.500000,12.700000
7,7,-3.657475,4.525250,-1.049436,0.693519,0.500000,12.700000
3,3,4.453130,-4.444628,0.893539,-1.025841,0.500000,12.800000
7,7,-3.762419,4.594602,-1.049436,0.693519,0.500000,12.800000
3,3,4.542484,-4.547212,0.893539,-1.025841,0.500000,12.900000
7,7,-3.867363,4.663954,-1.049436,0.693519,0.500000,12.900000
3,3,4.631837,-4.649796,0.893539,-1.025841,0.500000,13.000000
7,7,-3.972306,4.733306,-1.049436,0.693519,0.500000,13.000000
3,3,4.721191,-4.752380,0.893539,-1.025841,0.500000,13.100000
7,7,-4.077250,4.802658,-1.049436,0.693519,0.500000,13.100000
3,3,4.810545,-4.854964,0.893539,-1.025841,0.500000,13.200000
7,7,-4.182193,4.872009,-1.049436,0.693519,0.500000,13.200000
3,3,4.899899,-4.957549,0.893539,-1.025841,0.500000,13.300000
7,7,-4.287137,4.941361,-1.049436,0.693519,0.500000,13.300000
7,7,-4.392081,5.010713,-1.049436,0.693519,0.500000,13.400000
7,7,-4.497024,5.080065,-1.049436,0.693519,0.500000,13.500000
7,7,-4.601968,5.149417,-1.049436,0.693519,0.500000,13.600000
7,7,-4.706911,5.218769,-1.049436,0.693519,0.500000,13.700000
